_id,timestamp,cafe_id,seat,gender,act,group,menu
64ed858d241a11ac322125fb,2023-08-07T16:07:55.453Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 0, 0, 2, 2, 0, 0]}",ice
64ed858e241a11ac322125fc,2023-08-07T16:08:56.156Z,16,55.56,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.62, 'cluster': [2, 2, 1, 1, 3, 1, 2, 1, 0]}",ice
64ed858e241a11ac322125fd,2023-08-07T16:09:56.977Z,16,66.67,"{'male': 0, 'female': 0}",chatting,"{'average': 1.89, 'cluster': [2, 2, 1, 1, 3, 2, 2, 2, 2]}",ice
64ed858e241a11ac322125fe,2023-08-07T16:10:57.428Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [0, 0, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac322125ff,2023-08-07T16:11:58.461Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.75, 'cluster': [2, 0, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212600,2023-08-07T16:12:58.994Z,16,44.44,"{'male': 100.0, 'female': 0.0}",chatting,"{'average': 1.8, 'cluster': [2, 2, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212601,2023-08-07T16:13:59.864Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.8, 'cluster': [2, 2, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212602,2023-08-07T16:15:00.726Z,16,44.44,"{'male': 0, 'female': 0}",chatting,"{'average': 1.75, 'cluster': [2, 0, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212603,2023-08-07T16:16:01.470Z,16,33.33,"{'male': 50.0, 'female': 50.0}",chatting,"{'average': 1.67, 'cluster': [0, 0, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212604,2023-08-07T16:17:02.352Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [0, 0, 0, 0, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212605,2023-08-07T16:18:02.980Z,16,44.44,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 2, 0, 0, 2, 2, 2, 2, 2]}",ice
64ed858e241a11ac32212606,2023-08-07T16:19:03.685Z,16,88.89,"{'male': 40.0, 'female': 60.0}",chatting,"{'average': 2.0, 'cluster': [2, 2, 2, 2, 2, 2, 2, 2, 2]}",ice
64ed858e241a11ac32212607,2023-08-07T16:20:04.420Z,16,66.67,"{'male': 0, 'female': 0}",chatting,"{'average': 1.88, 'cluster': [2, 2, 1, 2, 2, 2, 2, 2, 0]}",ice
64ed858e241a11ac32212608,2023-08-07T16:21:05.406Z,16,66.67,"{'male': 0, 'female': 0}",chatting,"{'average': 1.83, 'cluster': [2, 2, 0, 2, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac32212609,2023-08-07T16:22:06.239Z,16,55.56,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [0, 2, 1, 2, 0, 1, 2, 2, 0]}",ice
64ed858e241a11ac3221260a,2023-08-07T16:23:07.141Z,16,66.67,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 2.33, 'cluster': [2, 2, 1, 2, 6, 2, 2, 2, 2]}",ice
64ed858e241a11ac3221260b,2023-08-07T16:24:07.784Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 2, 0, 0, 0, 2, 0]}",ice
64ed858e241a11ac3221260c,2023-08-07T16:43:56.642Z,16,44.44,"{'male': 25.0, 'female': 75.0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 2, 2, 2, 2, 0, 0]}",ice
64ed858e241a11ac3221260d,2023-08-07T17:53:21.084Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221260e,2023-08-07T17:54:21.367Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221260f,2023-08-07T17:55:21.970Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212610,2023-08-07T17:56:22.711Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212611,2023-08-07T17:57:23.588Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212612,2023-08-07T17:58:24.490Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212613,2023-08-07T17:59:25.198Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212614,2023-08-07T18:00:26.172Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212615,2023-08-07T18:01:26.542Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212616,2023-08-07T18:02:27.245Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212617,2023-08-07T18:03:28.151Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212618,2023-08-07T18:04:29.238Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212619,2023-08-07T18:05:29.938Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261a,2023-08-07T18:06:30.880Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261b,2023-08-07T18:07:31.831Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261c,2023-08-07T18:08:32.983Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261d,2023-08-07T18:09:34.033Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261e,2023-08-07T18:10:34.779Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221261f,2023-08-07T18:11:35.507Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212620,2023-08-07T18:12:36.271Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212621,2023-08-07T18:13:37.327Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212622,2023-08-07T18:14:38.232Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212623,2023-08-07T18:15:38.857Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212624,2023-08-07T18:16:39.611Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212625,2023-08-07T18:17:40.543Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212626,2023-08-07T18:18:41.450Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212627,2023-08-07T18:19:42.160Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212628,2023-08-07T18:20:43.037Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212629,2023-08-07T18:21:21.868Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262a,2023-08-07T18:22:22.615Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262b,2023-08-07T18:23:23.440Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262c,2023-08-07T18:24:24.575Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262d,2023-08-07T18:25:25.316Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262e,2023-08-07T18:26:26.238Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221262f,2023-08-07T18:27:27.318Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212630,2023-08-07T18:28:28.078Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212631,2023-08-07T18:29:28.978Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212632,2023-08-07T18:30:29.825Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212633,2023-08-07T18:31:30.674Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212634,2023-08-07T18:32:31.638Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212635,2023-08-07T18:33:32.467Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212636,2023-08-07T18:34:33.631Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212637,2023-08-07T18:35:34.251Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212638,2023-08-07T18:36:35.356Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.57, 'cluster': [2, 0, 0, 2, 2, 1, 2, 1, 1]}",ice
64ed858e241a11ac32212639,2023-08-07T18:37:36.310Z,16,11.11,"{'male': 100.0, 'female': 0.0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 2, 2, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221263a,2023-08-07T18:38:36.936Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 0, 0, 0, 1, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221263b,2023-08-07T18:39:37.674Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [2, 0, 0, 2, 3, 1, 1, 1, 0]}",ice
64ed858e241a11ac3221263c,2023-08-07T18:40:38.430Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221263d,2023-08-07T18:41:39.263Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221263e,2023-08-07T18:42:40.080Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac3221263f,2023-08-07T18:43:40.750Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212640,2023-08-07T18:44:41.623Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212641,2023-08-07T18:45:42.503Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212642,2023-08-07T18:46:43.188Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212643,2023-08-07T18:47:44.184Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212644,2023-08-07T18:48:44.962Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212645,2023-08-07T18:49:45.819Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [1, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212646,2023-08-07T18:50:46.241Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858e241a11ac32212647,2023-08-07T18:51:47.032Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212648,2023-08-07T18:52:47.456Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [1, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212649,2023-08-07T18:53:48.202Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.4, 'cluster': [0, 0, 0, 0, 1, 1, 2, 1, 2]}",ice
64ed858f241a11ac3221264a,2023-08-07T18:54:48.900Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 2, 2, 2, 2, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221264b,2023-08-07T18:55:49.881Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 0, 3, 1, 2, 0, 0]}",ice
64ed858f241a11ac3221264c,2023-08-07T18:56:50.335Z,16,11.11,"{'male': 100.0, 'female': 0.0}",chatting,"{'average': 2.2, 'cluster': [0, 2, 0, 1, 4, 2, 2, 0, 0]}",ice
64ed858f241a11ac3221264d,2023-08-07T18:57:51.041Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 2, 0, 1, 4, 1, 2, 0, 0]}",ice
64ed858f241a11ac3221264e,2023-08-07T18:58:51.793Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.8, 'cluster': [0, 2, 1, 0, 2, 2, 2, 0, 0]}",ice
64ed858f241a11ac3221264f,2023-08-07T18:59:52.819Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212650,2023-08-07T19:00:53.153Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212651,2023-08-07T19:01:53.560Z,16,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 0, 0, 0, 0, 0, 1, 0, 0]}",ice
64ed858f241a11ac32212652,2023-08-07T19:02:54.158Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.2, 'cluster': [0, 2, 2, 2, 4, 0, 1, 0, 0]}",ice
64ed858f241a11ac32212653,2023-08-07T19:03:54.404Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 2.12, 'cluster': [2, 2, 0, 1, 4, 2, 2, 2, 2]}",ice
64ed858f241a11ac32212654,2023-08-07T19:04:54.916Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 0, 0, 0, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac32212655,2023-08-07T19:05:55.118Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [2, 0, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212656,2023-08-07T19:06:55.571Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212657,2023-08-07T19:07:55.826Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [1, 0, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212658,2023-08-07T19:08:56.161Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [2, 0, 0, 0, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac32212659,2023-08-07T19:09:56.668Z,16,11.11,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.5, 'cluster': [0, 0, 0, 0, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac3221265a,2023-08-07T19:10:57.061Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 0, 0, 2, 2, 0, 0]}",ice
64ed858f241a11ac3221265b,2023-08-07T19:11:57.300Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [2, 1, 0, 0, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac3221265c,2023-08-07T19:12:57.885Z,16,11.11,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.33, 'cluster': [0, 1, 0, 0, 0, 0, 2, 1, 0]}",ice
64ed858f241a11ac3221265d,2023-08-07T19:13:57.941Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 0, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221265e,2023-08-07T19:14:58.294Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221265f,2023-08-07T19:15:58.688Z,16,11.11,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212660,2023-08-07T19:16:59.252Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212661,2023-08-07T19:17:59.357Z,16,11.11,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212662,2023-08-07T19:18:59.717Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212663,2023-08-07T19:20:00.229Z,16,22.22,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.67, 'cluster': [2, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212664,2023-08-07T19:21:00.829Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 0, 1, 0, 0]}",ice
64ed858f241a11ac32212665,2023-08-07T19:22:01.034Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212666,2023-08-07T19:23:01.318Z,16,22.22,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212667,2023-08-07T19:24:01.812Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212668,2023-08-07T19:25:02.108Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212669,2023-08-07T19:26:02.717Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221266a,2023-08-07T19:27:02.716Z,16,22.22,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221266b,2023-08-07T19:28:03.446Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.33, 'cluster': [0, 1, 0, 0, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac3221266c,2023-08-07T19:29:03.620Z,16,22.22,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221266d,2023-08-07T19:30:03.894Z,16,22.22,"{'male': 0.0, 'female': 100.0}",chatting,"{'average': 1.5, 'cluster': [0, 1, 0, 0, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac3221266e,2023-08-07T19:31:04.320Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.75, 'cluster': [2, 1, 1, 2, 3, 2, 2, 1, 0]}",ice
64ed858f241a11ac3221266f,2023-08-07T19:32:04.819Z,16,44.44,"{'male': 0, 'female': 0}",chatting,"{'average': 1.75, 'cluster': [2, 2, 1, 2, 2, 2, 2, 1, 0]}",ice
64ed858f241a11ac32212670,2023-08-07T19:33:05.132Z,16,33.33,"{'male': 0, 'female': 0}",chatting,"{'average': 1.67, 'cluster': [0, 1, 0, 2, 0, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212671,2023-08-07T19:34:05.599Z,16,33.33,"{'male': 50.0, 'female': 50.0}",chatting,"{'average': 1.6, 'cluster': [2, 1, 0, 2, 0, 1, 2, 0, 0]}",ice
64ed858f241a11ac32212672,2023-08-07T19:35:06.162Z,16,44.44,"{'male': 0, 'female': 0}",chatting,"{'average': 1.83, 'cluster': [2, 2, 2, 2, 1, 0, 2, 0, 0]}",ice
64ed858f241a11ac32212673,2023-08-07T10:00:53.184Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212674,2023-08-07T10:01:46.367Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212675,2023-08-07T10:02:47.032Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212676,2023-08-07T10:03:48.033Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212677,2023-08-07T10:04:48.539Z,18,16.67,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 0]}",ice
64ed858f241a11ac32212678,2023-08-07T10:05:49.740Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [1, 1, 0, 0, 0, 1]}",ice
64ed858f241a11ac32212679,2023-08-07T10:06:50.514Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221267a,2023-08-07T10:07:51.198Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221267b,2023-08-07T10:08:52.094Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221267c,2023-08-07T10:09:52.850Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221267d,2023-08-07T10:10:53.409Z,18,16.67,"{'male': 0, 'female': 0}",chatting,"{'average': 1.0, 'cluster': [0, 1, 0, 0, 0, 1]}",ice
64ed858f241a11ac3221267e,2023-08-07T10:11:54.073Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 0, 'cluster': [0, 0, 0, 0, 0, 0]}",ice
64ed858f241a11ac3221267f,2023-08-07T10:12:54.865Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 1.5, 'cluster': [0, 2, 0, 0, 0, 1]}",ice
64ed858f241a11ac32212680,2023-08-07T10:13:55.458Z,18,0.0,"{'male': 0, 'female': 0}",chatting,"{'average': 2.0, 'cluster': [0, 2, 0, 0, 0, 0]}",ice
